;Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
81;United Kingdom;GBR;GDP (constant 2015 US$);NY.GDP.MKTP.KD;781539751882,6859;802462500630,9585;811312936981,779;850859444952,8652;897943108490,3668;917178635134,8325;931606776041,7372;957565762616,2668;1009667714730,6942;1029094699270,8047;1094111941876,2777;1132457472947,6633;1181398521402,0767;1258471170475,076;1227205662334,359;1209120952591,4624;1244309590724,9067;1274891615418,8657;1328491380644,1565;1378296741844,1462;1350298465803,9263;1339661573144,6624;1366386365482,3276;1424073234027,57;1456386953518,1233;1516789364462,1948;1564573394765,27;1648946743566,272;1743471192961,3032;1788410953370,3452;1801533517464,7798;1781660410982,9568;1788806331550,0593;1833344585862,949;1903855186708,204;1952054517412,473;1999460998701,836;2097615053794,9744;2163773274107,9385;2228472506419,7036;2310310242259,6177;2358195032558,939;2408264766526,857;2481232538113,9;2539681190241,872;2605542234871,464;2672872173612,9966;2733532656769,6753;2726982071458,1704;2611157427578,9287;2666812634394,3076;2705683119057,2466;2745453617575,543;2797343194531,2163;2881016339886,0825;2956573778737,7554;3023494748188,9688;3088029825367,961;3139010897079,7036;3191493407624,397;2891615580463,4155;
82;Georgia;GEO;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;7043865541,610851;7574665277,694095;8048081822,9728565;8406731295,100783;8808417503,367031;9870018220,309086;10113900066,052486;10400818647,934258;11075078919,734062;12050604366,390123;12940052883,059141;13729080919,551805;14675913871,800913;15766206253,299397;16928230216,586006;17702911106,870586;18635398434,30411;19008393116,3224;19826112679,06307;20902060542,213158;21934968349,823128;20141724170,276966;20399949704,51823;21533280758,472797;19983917733,12798;17028650835,070824;13435605384,920467;7403018640,109288;5233934032,521044;4689605208,654653;4811534790,464021;5350426783,589654;5913240382,496806;6096840743,841715;6271774776,362756;6387071387,65258;6693999118,670957;7060417705,900498;7841209756,312519;8295568369,100603;9091078041,686863;9947436742,607851;11198720178,028463;11469569250,429646;11050871061,560831;11741493896,796368;12610364429,559774;13413519587,538004;13899264090,248093;14515269025,69074;14953950557,44062;15388577975,587187;16133785748,909357;16915132067,157276;17757903230,07095;16557390869,431105;
83;Ghana;GHA;GDP (constant 2015 US$);NY.GDP.MKTP.KD;7657961446,37955;7920604559,929706;8246074763,865667;8609394690,516083;8799604415,418455;8920070900,389736;8540228380,021694;8802871493,57185;8835341794,315014;9366007881,11759;10276709089,921152;10812755036,42599;10543770951,843283;10847914902,244474;11591270096,806128;10150286399,452202;9791962734,251873;10014642468,076723;10863477114,183472;10590267028,772022;10640220888,652815;10267486827,642355;9556601933,82383;9120463707,080542;9909162141,069721;10413698752,251318;10955123682,996471;11480410785,558804;12126547679,523905;12743288457,44568;13167489322,527493;13862973249,371962;14400776078,715403;15099213798,28375;15597487814,290262;16238921862,262596;16986311933,068981;17699118297,687172;18531046023,050316;19346411459,787758;20062228699,595104;20864717873,27445;21803630085,559082;22937418879,029003;24221914334,138523;25651008204,77886;27292650312,488853;28479012450,369423;31084784829,196827;32590683205,31185;35165253297,977684;40104959886,07537;43831829349,769646;47037042836,28451;48380533745,40725;49406568432,67108;51073282096,8342;55224975510,76733;58648966891,8988;62465709576,181465;62724594622,77844;
84;Gibraltar;GIB;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;Guinea;GIN;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;2961299807,3636074;3059020890,0378113;3251987497,5710845;3382180036,976025;3528427624,2185993;3620640363,451804;3739069601,684713;3927673676,911907;4083606214,4438143;4271765443,665043;4462353466,399955;4693574927,950922;4864614488,931584;5050053789,516907;5176459694,259892;5365832524,792287;5642956819,275813;5713414849,233641;5847115459,259315;6022369446,560883;6094012382,5865135;6509470045,270841;6778507045,834304;6702408713,687562;7025019965,893143;7419271685,683794;7858143038,951204;8168200516,198693;8470141466,121077;8794202443,67366;9745789798,557436;10749606195,93314;11433119038,124727;12078653011,963753;12922776921,369856;
86;Gambia, The;GMB;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;253504773,4431942;253504773,4431942;277780754,23631096;284546168,0674228;302056702,68134636;301857716,68680125;302587321,2174434;330577644,70247567;350011622,1789277;393390064,36004424;422309056,0056642;436834697,1875234;464427126,3188578;458258683,4106209;486991867,6704958;503169221,35246193;499322076,8427485;553664435,7669309;573237898,1750234;568581689,3048704;591842768,4191309;606368558,4021684;633514629,2826434;670864889,8411411;694740161,9973882;716326011,3234881;740528437,9766546;762833905,2345872;764011308,5476457;770748728,8312399;787886678,5740846;826493118,8119982;855420367,2429761;910167262,6208286;960226464,033935;1015919601,2834982;982902212,7209319;1050427591,0169184;1124482736,1904006;1098037945,5154865;1091937455,567254;1125167836,8147197;1195557273,7841568;1275249825,5968971;1350595867,705557;1240786424,0014992;1305823103,6143193;1343336382,1918309;1324430501,0984251;1378176868,315681;1404959801,5461454;1472715550,9833114;1579264906,0078907;1676447055,8329003;1672833037,6051605;
87;Guinea-Bissau;GNB;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;364481443,9371271;350226693,27352244;372553157,7818707;376688098,4193816;393862216,8272694;424763009,1520675;445760978,6617553;413799604,5879993;468115120,195062;477450011,47461104;401284075,064376;474187472,37375146;494103735,6863585;477312670,54914844;520792146,05197906;542490913,8252834;538184362,5835934;553791709,1385945;579266127,6944557;614601361,6082026;652092044,5827278;685348739,0050249;692887574,936628;707438214,0080978;730076237,0010248;762199591,487719;850614744,0719473;905904702,4366239;651345664,6846361;658025458,1352255;693736416,6189975;708921660,318477;701937523,4512236;705928109,701827;725421622,5744934;756368826,6636807;773836090,6539541;799086017,595086;824685276,0090348;852468716,4378808;891775800,8853146;963873910,1078922;947365805,3941984;978211129,058856;987646569,671489;1048229629,4203922;1113878213,748871;1179810632,6176465;1194956294,7355723;1248729327,897259;1218759824,0374997;
88;Equatorial Guinea;GNQ;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;132086051,08003728;139706650,79298916;142782538,5190189;149927929,59448794;151444273,193663;170988427,53495428;167003445,867444;174412950,1464162;179044071,25187212;176843300,77542832;173733398,00294426;171957427,66521323;231704586,22123992;257269046,8367513;300152801,15403295;352638311,56399477;587424889,6055632;1468403404,812934;1817508712,8227258;2283954429,5238304;2699948863,6347113;4411173089,94672;5269712387,480439;6005113942,1067505;8286980786,337987;9674942387,464956;10420388726,903957;12012844403,002668;14151023688,316381;14341122354,858374;13061295371,52323;13913404306,636902;15070007775,848707;14447134440,309149;14507099626,917267;13185496881,405462;12023008462,202358;11341604102,079042;10634279180,044455;9998462337,559551;9509201933,423937;
89;Greece;GRC;GDP (constant 2015 US$);NY.GDP.MKTP.KD;41914771900,31323;47449131818,62432;47622231251,791;53263021526,98916;58274899620,463135;64549946933,83347;68742144752,48726;72639470658,73831;77872213935,78456;86877097667,24295;94318745527,04834;101714445573,31943;112048787038,03232;121116199032,71121;113318445909,77724;120533215469,94832;128792027784,0944;132579803827,0151;142187680631,46237;146854395034,12994;147848791524,30103;145551633845,2932;143903046364,55182;142350875554,00574;145212955035,42996;148857155672,25223;149627730126,99753;146247844308,05728;152518749033,14792;158314461591,82565;158314461591,82565;163222209903,39127;164364765197,412;161734928954,2534;164969627244,8651;168433527598,90924;173254312290,1077;181023380066,76746;188074069313,1085;193852826295,7917;201451412978,75537;209774603668,8671;218003793098,3464;230636089981,83548;242308566125,364;243760338223,95032;257538729747,58118;265969896013,18274;265078437909,97803;253678120840,46826;239780041723,27414;215444010389,589;200176146628,86124;195139720340,7796;196067992081,69522;195683527003,3745;194730209118,4659;196856953384,06396;200141371166,33035;203751111442,28268;185374535689,18658;
90;Grenada;GRD;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;294936000,78260225;310689718,6000433;328094816,1555612;326340217,4145063;331346888,2335045;345012500,8647076;357545338,2899665;370304219,405148;392447331,0528958;420681066,6159578;458952211,3181653;472568367,43813306;490373471,30687433;510050255,5826272;517117235,5361958;512715798,61684394;502672641,6650457;511185684,5704558;522071256,691689;545242004,4486123;572588587,7897395;639887804,5869943;684029584,5163666;717464623,2070649;702943856,4058213;727106310,9815248;795919459,0662311;790766276,012726;895749896,0712627;859961747,4754653;912621083,2486554;921268557,0163308;860342475,3702229;855943864,7355304;862491636,9274837;852528618,8213491;872575136,8135325;936657722,5717807;997007925,9259259;1034292546,6636178;1080201438,2836366;1126643677,1700184;1134931073,155044;979357778,2282245;
91;Greenland;GRL;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;713409403,4666177;806586745,1708691;856411814,9357834;914699280,0614396;966894344,2673693;973142803,6381247;1031134412,3818327;1122104341,2117245;1189618186,164209;1247440737,4945838;1355668774,0738096;1364687761,36576;1304373190,7900858;1349468198,1532707;1279570934,3768868;1326357012,1973958;1420492850,112697;1498845418,906748;1582834881,3470564;1688244482,9203913;1490390113,889081;1488699048,747815;1412601218,9918296;1341576581,3784819;1421056539,2295587;1474043154,5153542;1496590669,3289008;1518574484,4858043;1636385215,7737913;1658932713,1261463;1776743426,9529417;1799290924,3052964;1781816619,095579;1860751909,9891343;1989266282,0392447;2088480774,1572785;2204510394,0313253;2256370133,83959;2395500910,537318;2416244806,460624;2458186589,2954564;2445981216,189067;2480082923,8811684;2447884486,101222;2563966489,5508327;2499115623,00272;2616123069,620626;2617502503,777142;2665817621,6389155;2710570656,3623443;;
92;Guatemala;GTM;GDP (constant 2015 US$);NY.GDP.MKTP.KD;7658218960,67749;7987408907,81677;8269883724,772555;9058916963,851007;9478615901,246557;9892051261,131914;10437311413,309736;10866511988,339642;11819074238,432943;12378933031,558598;13085508119,797688;13816170774,794418;14829317709,707584;15835165762,485647;16844662315,192183;17173131684,949352;18441756538,23559;19881914004,504047;20875351577,73053;21859302107,425686;22681207093,454735;22827922434,53671;22022076453,77223;21455648509,438656;21562218232,52991;21430831237,538414;21461487955,504025;22222079505,601986;23087048852,838257;23997276421,082146;24741807083,637253;25646923931,470444;26887809015,078293;27943728752,230843;29070906534,55511;30509494153,709778;31411897835,53787;32782741311,072453;34419756613,04559;35743906055,21923;37033856699,254196;37897699132,56425;39352700601,088165;40360278359,04079;41626750328,762695;42990453877,905495;45291044075,398575;48161463040,73464;49747672384,86955;49984918092,548775;51426570817,881874;53567925339,824326;55161415004,863235;57199529556,80232;59741463827,80382;62186186575,743324;63851409868,92978;65817938467,96656;68004474883,707664;70634110391,97794;69560946554,62157;
93;Guam;GUM;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4800664422,202003;4842877343,039127;5157363603,275706;5345211101,000912;5149976342,12921;5186912647,861694;5292444949,954506;5315662056,414925;5435968880,80073;5440190172,884441;5556275705,186534;5650199454,049136;5751510464,058235;5799000000,0;5809553230,209281;5861264058,234758;5819051137,397634;5966796360,327569;5259729936,305731;
94;Guyana;GUY;GDP (constant 2015 US$);NY.GDP.MKTP.KD;1555852774,9736578;1628814869,0724938;1646812064,9717321;1444605655,7870111;1608716937,5550246;1778292091,7620244;1871354987,5680943;1952078164,824167;1972083599,7070408;2110018751,8754544;2199809690,294729;2268286484,828295;2193032203,3791924;2220329299,6322746;2391357711,943627;2594217101,0896554;2634087968,185946;2564582824,7430716;2518261617,704566;2472033983,3538632;2514896326,633824;2552523348,3923345;2215842085,892642;2065333522,9944494;1961473314,1080801;2008542150,9207165;1990453175,3984494;2008355243,4771876;1934175977,7793777;1839078992,2052288;1782665526,186666;1890657018,2727692;2037332030,167721;2203886072,8774304;2391930958,726699;2512279686,6221805;2712144537,776695;2879773122,5219603;2831418722,665243;2915233015,037876;2875474953,40836;2941022027,776724;2974332836,221528;2955528348,899392;3001733663,71362;2943171112,819213;3094144293,342076;3316651519,1005607;3369916998,060102;3500552685,8119745;3632810573,7984133;3826780067,115383;4032799496,9052825;4180138018,808871;4250616305,047761;4279840193,7046003;4442813034,63534;4608724292,15863;4813398364,268965;5071041645,23612;7275908034,1142235;
95;High income;HIC;GDP (constant 2015 US$);NY.GDP.MKTP.KD;8745406981085,58;9126768185864,832;9643598872927,148;10154135963821,525;10798797566803,14;11390591294984,303;12062387891266,482;12587114725218,203;13340499791913,365;14055506596622,164;14482574808158,021;15044139399088,2;15877018073888,684;16877749365110,646;17046992815256,047;17027869862812,938;17902677383980,277;18619248033829,973;19410271749507,836;20208356218109,793;20459698575493,22;20846656016500,01;20818052721433,086;21403961984618,754;22405286437613,41;23199548040254,277;23968567108848,918;24804293966060,742;25993484226172,31;27012111989998,336;27851999624724,62;28264556070431,27;28892847600209,766;29281922188935,934;30241539228447,47;31104506989341,234;32061134155797,797;33185448292976,277;34133721970173,168;35306852552049,25;36759671263549,76;37299025183723,78;37889536245390,766;38745605787073,6;40064122252124,15;41239427726119,734;42540391336461,45;43713331502321,48;43891539168164,12;42485621063093,39;43753085543585,48;44601442704950,03;45217460481193,36;45898244762813,7;46887437323331,53;48060551034162,984;48938662306256,625;50102354863221,4;51280674872415,34;52185099415554,164;49843141808603,59;
96;Hong Kong SAR, China;HKG;GDP (constant 2015 US$);NY.GDP.MKTP.KD;;12532981468,287754;14324123809,279196;16582120088,998905;18012888043,11292;20650385376,19805;21021022852,410503;21358072036,253796;22083719102,64582;24588729282,49705;26852556862,975296;28810940909,721504;31868291897,421116;35781561210,45841;36645759982,87322;36826063802,32711;42778655616,639084;47794740529,130424;51742997646,71893;57722763322,565674;63557446235,54008;69443327969,17441;71491747299,63239;75764807869,47125;83321473896,44089;83952304012,49913;93234218681,88876;105726264418,85161;114725244375,43715;117337550489,2454;121832200487,90858;128779029081,55066;136808380348,00708;145291989943,55334;154061916406,34366;157718958364,05093;164435333951,71576;172820977694,51865;162654571326,07452;166731816816,44183;179509246412,52734;180516078801,4959;183506603082,50272;189115031526,046;205568163242,2661;220755902693,88428;236280807955,36087;251555900292,34183;256908801136,64612;250591053268,83472;267550225264,88046;280431918518,52856;285200173148,78217;294045789895,4183;302168441974,0113;309383627028,5611;316095687453,6646;328078893886,43774;337417488799,2004;331749697713,93524;311574446723,54254;
97;Honduras;HND;GDP (constant 2015 US$);NY.GDP.MKTP.KD;2470924461,504147;2516776401,584481;2661864686,320592;2757171066,654935;2906517251,126292;3169183763,4775524;3339490700,1953335;3539110188,044098;3772627163,4795017;3797354427,445209;3935073875,6431713;4092280218,910587;4328089881,767331;4668704171,670567;4611389210,951203;4709643239,881433;5204188420,558494;5744585574,194915;6087319717,045449;6428813890,643346;6467345247,185033;6388312023,17582;6255776211,7441845;6312434394,360245;6711840788,151493;7089464713,561769;7467388084,915732;7963099888,409041;8102138304,503137;8323152397,575784;8555513917,15224;8271530023,066874;8773916939,325281;9343845859,524378;9363645795,80848;9943190351,805258;10129205199,762356;10594954468,417019;10975338023,634792;10894597830,332369;11688954351,872963;12007267170,492199;12458060547,969353;13024533301,58361;13836261676,154394;14673438417,507778;15637078855,80536;16604752454,729988;17307399177,88508;16886547634,193481;17516608425,737392;18188491339,435654;18939437353,034725;19468143064,472908;20063494563,33788;20833948799,535156;21645008633,893303;22693257767,953884;23565812342,19884;24191028957,12005;22022361225,061146;
